shipment_id,origin,destination,distance_km,package_weight_kg,weather_severity,traffic_level,dispatch_hour,delay_hours,is_delayed
1564,Chennai,New York,6435,7.56,1,3,18,136.74791125219178,1
1565,Delhi,Singapore,2516,7.3,2,3,12,60.805006471323644,0
1566,Delhi,London,4074,20.01,0,1,21,88.88177900636822,0
1567,Bangalore,New York,7774,7.01,4,1,21,172.57818285805783,1
1568,Mumbai,Frankfurt,4291,20.81,4,1,20,98.3586275985435,0
1569,Bangalore,Dubai,6906,2.48,4,2,5,150.3223989869361,1
1570,Chennai,Singapore,1588,2.87,3,3,5,45.640941357891734,0
1571,Bangalore,Singapore,1861,22.54,1,1,12,39.87996596775216,0
1572,Delhi,Singapore,4973,13.57,2,2,0,99.14561081596287,0
1573,Delhi,Dubai,5794,18.0,0,4,21,124.0874804311143,1
1574,Kolkata,New York,7606,5.71,1,3,20,161.44645163729453,1
1575,Kolkata,London,7819,4.24,2,4,23,161.3617118704404,1
1576,Chennai,New York,1686,20.89,3,2,8,48.85310819749971,0
1577,Mumbai,London,3914,9.03,2,3,21,92.30705507741216,0
1578,Bangalore,Singapore,5986,11.43,1,1,11,116.36119292356065,1
1579,Chennai,New York,4036,0.8,2,2,11,94.54916144394937,0
1580,Kolkata,Singapore,2273,9.71,0,4,3,51.918428153950764,0
1581,Bangalore,Frankfurt,5915,19.28,3,4,18,126.90754217440826,1
1582,Kolkata,Singapore,3058,20.55,0,4,15,74.55638846373263,0
1583,Bangalore,Singapore,6407,17.5,3,2,11,136.38472793619974,1
1584,Mumbai,London,5579,17.34,3,2,0,129.57592660418436,1
1585,Chennai,Frankfurt,7224,12.71,2,3,22,149.21555978056622,1
1586,Bangalore,Singapore,5920,13.5,0,3,20,115.74171238013673,1
1587,Delhi,Singapore,3791,18.59,3,4,3,86.9178085941693,0
1588,Delhi,Frankfurt,4024,6.26,3,2,8,92.92611249530236,0
1589,Bangalore,Frankfurt,4004,5.86,2,3,6,84.44428507232229,0
1590,Bangalore,New York,6489,23.75,1,2,9,128.6294980860006,1
1591,Bangalore,London,3166,0.79,1,1,12,67.96463701351377,0
1592,Delhi,Frankfurt,7640,3.57,4,2,7,155.48156394916242,1
1593,Delhi,Frankfurt,7395,14.3,4,4,19,163.43346349806708,1
1594,Bangalore,Dubai,4607,18.47,3,2,9,98.93688474385911,0
1595,Kolkata,Frankfurt,3780,13.49,1,4,9,87.57233244176187,0
1596,Kolkata,London,2712,8.94,3,3,7,57.820855980377,0
1597,Mumbai,Singapore,8578,24.45,0,3,19,184.0508157572195,1
1598,Chennai,Singapore,8101,17.63,1,3,14,168.60482757503155,1
1599,Kolkata,Singapore,1113,20.8,1,1,0,29.577613339524117,0
1600,Delhi,Singapore,1368,1.1,1,4,14,41.659377306424446,0
1601,Kolkata,Dubai,1311,5.97,4,1,23,28.43277523817022,0
1602,Mumbai,Frankfurt,5362,9.42,2,1,16,116.65128754804039,1
1603,Mumbai,Singapore,4677,4.65,2,3,12,95.41466612427838,0
1604,Chennai,New York,2244,1.92,4,4,11,52.02931128620054,0
1605,Kolkata,Singapore,2756,5.7,4,2,2,74.93999617994217,0
1606,Delhi,Frankfurt,8112,13.39,4,2,22,177.79926684398313,1
1607,Delhi,Singapore,7696,17.42,2,4,18,175.2883208771688,1
1608,Bangalore,Dubai,5923,19.37,3,2,23,125.10892984696045,1
1609,Delhi,London,5589,1.17,4,3,4,124.29214332039004,1
1610,Chennai,London,7108,10.76,3,3,2,155.29677373376182,1
1611,Chennai,Frankfurt,1969,3.14,3,1,20,45.81902216703053,0
1612,Delhi,London,3175,10.84,0,3,4,65.76931989652047,0
1613,Delhi,London,2013,10.91,2,2,23,42.77957651059975,0
1614,Bangalore,New York,5376,12.51,3,1,8,115.08931116414475,1
1615,Delhi,Frankfurt,1951,22.33,2,4,5,44.685700791688475,0
1616,Bangalore,Frankfurt,5154,20.15,2,4,15,108.60568253816574,1
1617,Bangalore,London,3507,15.95,0,1,9,74.10786005577296,0
1618,Delhi,London,3624,22.15,2,3,15,81.00420324257193,0
1619,Mumbai,London,2253,16.99,3,1,2,56.24603135290843,0
1620,Mumbai,Dubai,2112,20.49,1,1,17,43.61544294958579,0
1621,Bangalore,Singapore,3775,14.14,3,3,10,83.09372025012232,0
1622,Delhi,Dubai,2549,13.18,3,4,18,65.59776698017735,0
1623,Mumbai,Frankfurt,1324,18.13,2,1,22,27.419875627230866,0
1624,Delhi,New York,3530,0.59,3,4,14,79.80936137221659,0
1625,Delhi,Singapore,1581,17.29,1,2,10,34.02772804810293,0
1626,Delhi,New York,5799,23.37,2,3,21,123.93148946852224,1
1627,Kolkata,Frankfurt,992,17.88,4,2,23,38.70218271647951,0
1628,Delhi,Frankfurt,5264,1.02,3,4,9,110.89605587521422,1
1629,Kolkata,New York,7702,9.51,3,2,8,169.0175379105873,1
1630,Bangalore,New York,8766,20.26,0,2,2,183.00893378144957,1
1631,Mumbai,New York,3860,23.97,4,2,22,95.03489423684996,0
1632,Mumbai,Frankfurt,5182,9.32,4,1,8,127.32343024161136,1
1633,Mumbai,London,828,21.05,1,1,17,27.217265103939276,0
1634,Mumbai,New York,5174,21.61,4,3,11,120.10833473953932,1
1635,Mumbai,Singapore,4816,3.17,0,4,22,97.75751824187492,0
1636,Mumbai,Frankfurt,6303,21.16,1,4,20,129.62888869244478,1
1637,Mumbai,Dubai,3825,8.17,4,3,23,90.30095092182611,0
1638,Bangalore,Dubai,8879,14.87,1,4,15,178.5896192604022,1
1639,Delhi,Singapore,1714,13.52,4,4,3,51.3571962564561,0
1640,Chennai,London,8056,16.61,4,2,0,160.44539054619494,1
1641,Kolkata,New York,3636,18.54,4,2,12,88.48116692782308,0
1642,Chennai,Frankfurt,7118,11.08,3,4,7,153.25149844033203,1
1643,Chennai,New York,5765,22.22,4,3,5,127.93298472735094,1
1644,Delhi,Frankfurt,7589,20.26,3,3,7,158.53813851789758,1
1645,Delhi,Dubai,8465,19.66,2,4,18,170.80736794888716,1
1646,Delhi,New York,7069,11.51,0,3,23,153.5534763959713,1
1647,Mumbai,Singapore,1991,1.04,1,3,23,53.99850697477357,0
1648,Bangalore,London,5713,12.36,1,2,11,118.00256117398152,1
1649,Mumbai,Singapore,4728,22.47,2,3,0,106.86964782367004,1
1650,Bangalore,London,8008,4.84,4,1,3,166.20554289894798,1
1651,Bangalore,New York,4909,24.57,0,2,22,103.62244922133124,0
1652,Chennai,New York,1090,20.21,2,1,12,30.59569599460055,0
1653,Chennai,London,7879,17.77,2,4,16,171.35542462286938,1
1654,Bangalore,Dubai,3556,16.96,1,3,18,85.32484806704673,0
1655,Bangalore,Frankfurt,2706,14.72,3,1,18,63.21440337852668,0
1656,Mumbai,Singapore,3208,18.04,3,3,21,74.80042308519297,0
1657,Mumbai,Singapore,6481,10.61,4,1,4,133.8129051606129,1
1658,Chennai,Singapore,6222,21.15,4,2,10,132.0474730983804,1
1659,Delhi,New York,1247,17.44,2,4,6,39.99025698362508,0
1660,Bangalore,Singapore,7053,19.3,4,1,2,141.55086740542941,1
1661,Mumbai,Frankfurt,1997,19.83,3,2,10,53.969036517063984,0
1662,Chennai,Frankfurt,1879,2.39,0,4,16,44.174281369927336,0
1663,Mumbai,London,7860,1.49,1,1,10,156.60697047796057,1
1664,Bangalore,New York,4270,20.04,3,1,14,86.40637911609267,0
1665,Bangalore,Frankfurt,3842,6.56,4,2,18,90.21183892824195,0
1666,Kolkata,Dubai,2046,14.59,1,4,7,50.34679323098341,0
1667,Delhi,New York,3626,11.15,1,4,15,89.9638261161491,0
1668,Kolkata,New York,6389,0.65,2,2,20,128.4646217473704,1
1669,Chennai,Frankfurt,6708,1.1,4,3,14,143.26918188469068,1
1670,Mumbai,Dubai,1795,20.7,2,2,2,42.438894209362935,0
1671,Chennai,London,1885,15.23,1,4,23,43.44071628015033,0
1672,Bangalore,Frankfurt,1442,13.14,2,2,5,35.87059332070902,0
1673,Kolkata,Dubai,3780,23.61,4,3,2,89.1975038320776,0
1674,Kolkata,New York,1533,4.41,3,2,4,41.5824211956487,0
1675,Kolkata,Dubai,3286,6.52,0,2,0,77.2508356544223,0
1676,Chennai,New York,2733,18.94,3,1,21,54.6426378560921,0
1677,Bangalore,Frankfurt,2120,19.4,1,3,13,51.58880159967655,0
1678,Mumbai,Frankfurt,4035,10.18,3,4,11,89.96528590205916,0
1679,Mumbai,Singapore,3705,23.78,2,3,12,85.25006690011793,0
1680,Chennai,Singapore,3382,23.46,4,4,13,83.79666093176523,0
1681,Kolkata,Singapore,670,0.41,3,4,11,20.965403083838343,0
1682,Delhi,Frankfurt,8640,4.39,3,1,22,174.79423828682957,1
1683,Chennai,London,4397,20.52,4,3,12,102.49821531734787,0
1684,Chennai,Frankfurt,4622,8.45,2,1,23,97.55702255372066,0
1685,Bangalore,Dubai,5609,2.48,0,2,5,115.08189079634198,1
1686,Mumbai,Frankfurt,3337,19.65,3,3,20,80.52993414887486,0
1687,Chennai,Frankfurt,5728,11.42,1,2,14,123.71859237931066,1
1688,Chennai,New York,4669,12.36,2,3,21,99.73184943649149,0
1689,Kolkata,New York,7221,4.74,2,4,22,151.1597343117875,1
1690,Kolkata,New York,1179,16.56,3,2,15,25.77040511581179,0
1691,Delhi,Frankfurt,7929,13.83,4,3,8,170.74727060100744,1
1692,Bangalore,London,5987,5.25,3,3,7,123.12419861425718,1
1693,Delhi,Dubai,736,8.57,3,2,4,23.71714229114517,0
1694,Kolkata,Dubai,7304,14.96,4,1,14,160.16418395712222,1
1695,Mumbai,London,2923,23.13,1,3,6,64.19270114856859,0
1696,Kolkata,London,1532,23.02,4,1,23,35.95897859729918,0
1697,Bangalore,Dubai,6839,7.27,3,1,16,153.26922386813573,1
1698,Kolkata,Singapore,3440,18.42,0,1,15,78.34850909593823,0
1699,Bangalore,New York,5909,19.41,4,1,23,122.35701064722294,1
1700,Bangalore,New York,3632,20.24,1,1,10,76.83506590529488,0
1701,Bangalore,Dubai,7580,14.31,4,4,6,167.2433912117404,1
1702,Bangalore,London,5442,0.36,4,1,10,117.8583021136309,1
1703,Bangalore,Singapore,7461,19.07,2,4,1,169.29336723856395,1
1704,Mumbai,Dubai,8230,2.75,2,3,1,174.0361494620971,1
1705,Delhi,New York,1133,3.01,3,4,5,36.346174378155084,0
1706,Chennai,Frankfurt,7322,15.18,3,4,2,162.38331147573209,1
1707,Delhi,London,4603,24.59,4,1,0,106.00959858023833,1
1708,Bangalore,Frankfurt,6987,6.14,0,3,23,150.42449597152054,1
1709,Mumbai,Dubai,3946,16.18,3,3,22,92.1104239315582,0
1710,Kolkata,New York,6238,7.66,4,3,19,128.96650097303046,1
1711,Mumbai,Singapore,3598,22.48,4,2,15,79.51931137970787,0
1712,Bangalore,Frankfurt,8597,14.88,4,4,13,190.03710603602636,1
1713,Mumbai,Singapore,5976,5.27,4,1,16,128.77199348639652,1
1714,Mumbai,New York,8753,6.63,4,2,17,189.19064316911476,1
1715,Bangalore,Frankfurt,5681,10.87,2,1,3,128.05583030835624,1
1716,Mumbai,Singapore,2317,3.14,1,2,2,45.95518397470338,0
1717,Chennai,Singapore,5387,2.06,1,3,7,120.92955087402292,1
1718,Chennai,Frankfurt,3098,17.03,4,2,3,70.30818268753185,0
1719,Mumbai,New York,3153,10.24,3,3,22,78.23674909637366,0
1720,Kolkata,Singapore,1954,18.18,0,2,14,42.87389628315941,0
1721,Bangalore,Dubai,1638,2.84,4,1,12,51.39502269446498,0
1722,Chennai,Frankfurt,6307,15.29,0,1,13,128.79043468130868,1
1723,Kolkata,London,3692,11.14,2,2,13,77.6374288782201,0
1724,Mumbai,London,6616,1.54,1,4,4,143.91937311395884,1
1725,Kolkata,New York,4259,13.67,2,4,4,97.79971390359135,0
1726,Delhi,Dubai,3529,2.16,3,2,21,84.77048547055223,0
1727,Chennai,Singapore,5595,20.71,3,4,12,126.64026399302463,1
1728,Mumbai,London,563,15.84,4,1,3,31.635323195846514,0
1729,Bangalore,New York,1845,13.97,3,4,17,48.84297932298864,0
1730,Mumbai,Dubai,1474,3.42,3,2,5,37.481900251097635,0
1731,Bangalore,Dubai,4661,7.26,2,4,4,101.20056974973473,0
1732,Mumbai,New York,6462,12.37,0,2,2,133.6683416917709,1
1733,Kolkata,New York,7096,15.87,1,1,19,146.5752956054148,1
1734,Kolkata,Singapore,3830,4.66,3,3,2,88.50605264977939,0
1735,Kolkata,New York,2240,0.32,3,1,2,51.63593837747,0
1736,Delhi,Singapore,6555,8.68,2,1,19,133.0508939163635,1
1737,Bangalore,Singapore,6821,12.12,1,2,1,137.51167435958823,1
1738,Kolkata,Frankfurt,2454,4.69,2,1,19,52.204131375822215,0
1739,Delhi,Dubai,779,12.35,0,1,17,23.287688301175564,0
1740,Bangalore,Dubai,2891,8.53,2,4,9,75.60399842745738,0
1741,Mumbai,Dubai,6939,11.43,1,2,23,143.89517731779782,1
1742,Delhi,Frankfurt,1461,8.75,1,4,20,34.012085167662875,0
1743,Chennai,Singapore,7327,15.75,3,2,6,154.63413194841604,1
1744,Delhi,Singapore,1717,1.17,0,4,19,52.7983271763504,0
1745,Delhi,New York,6507,4.36,4,4,21,149.1348391765831,1
1746,Bangalore,Frankfurt,4630,10.88,3,3,13,105.85371345766275,1
1747,Mumbai,New York,1892,8.97,2,1,9,47.653424585262854,0
1748,Chennai,Frankfurt,2576,9.85,2,4,19,70.22283305670656,0
1749,Kolkata,New York,4816,20.11,1,3,15,98.05566899226442,0
1750,Kolkata,London,6696,22.17,1,4,5,141.4598006565144,1
1751,Delhi,Dubai,5089,6.29,1,4,16,108.63639183581593,1
1752,Bangalore,Dubai,8642,20.93,4,3,5,187.77557198535493,1
1753,Bangalore,Singapore,6760,11.52,4,3,21,148.00055445319796,1
1754,Kolkata,London,8971,6.92,3,3,17,193.70155645344707,1
1755,Chennai,Dubai,8397,24.64,4,1,9,173.40556325066387,1
1756,Mumbai,Singapore,5341,20.64,1,1,9,117.17976025339578,1
1757,Chennai,London,7661,24.86,3,4,8,165.37333145925348,1
1758,Mumbai,Dubai,1559,4.29,3,1,21,41.15272775979091,0
1759,Kolkata,New York,2422,3.68,0,3,14,60.417032494614695,0
1760,Mumbai,Frankfurt,6601,12.63,4,2,10,147.59562157747484,1
1761,Bangalore,London,5092,16.0,2,1,6,108.64414204200898,1
1762,Delhi,Singapore,6849,4.36,2,3,17,150.0767345319127,1
1763,Delhi,London,2973,21.52,0,3,1,74.16830331986144,0
1764,Kolkata,Singapore,8608,13.35,1,3,1,182.22800616987348,1
1765,Bangalore,London,8596,10.33,0,3,12,174.2717679896921,1
1766,Chennai,Singapore,7248,15.09,1,4,10,157.37525365481943,1
1767,Bangalore,Dubai,5049,15.91,4,3,18,112.79359390990206,1
1768,Delhi,New York,1094,1.17,4,3,19,22.139994327978275,0
1769,Delhi,Dubai,5952,25.0,3,4,0,133.84999011851548,1
1770,Bangalore,New York,1006,9.16,3,1,16,27.203253250078035,0
1771,Bangalore,Dubai,5389,1.63,3,2,19,122.0620888574872,1
1772,Delhi,Dubai,8137,21.32,3,4,17,171.4895317125585,1
1773,Chennai,London,8712,24.83,2,4,7,177.71145168810347,1
1774,Kolkata,Frankfurt,1899,20.43,3,1,12,45.32340429705255,0
1775,Kolkata,Singapore,3701,21.31,3,1,3,82.42088693802722,0
1776,Bangalore,Singapore,8354,15.69,3,3,18,178.04916472692787,1
1777,Kolkata,Singapore,7263,23.07,1,1,2,148.863543418427,1
1778,Delhi,New York,8462,0.99,3,2,5,172.39636522896836,1
1779,Delhi,Singapore,5690,19.19,0,4,5,121.10541431512539,1
1780,Bangalore,Singapore,6181,16.8,3,2,21,130.37797085247792,1
1781,Bangalore,London,4178,1.33,3,3,5,99.4235437038372,0
1782,Bangalore,Dubai,836,13.64,2,2,23,25.61662682015307,0
1783,Chennai,Singapore,2167,12.93,3,3,7,52.45001439127403,0
1784,Kolkata,Frankfurt,1409,17.32,1,2,16,42.29942438211383,0
1785,Bangalore,Singapore,8967,2.03,4,4,9,191.99546161892496,1
1786,Mumbai,New York,8704,20.15,3,2,23,185.36893361943083,1
1787,Mumbai,New York,5622,3.57,3,1,4,118.10539333205358,1
1788,Delhi,New York,8653,10.52,3,2,18,189.71576257514002,1
1789,Kolkata,Singapore,1473,22.04,2,4,10,40.89429887906805,0
1790,Bangalore,London,4770,14.06,4,3,9,107.98207113945337,1
1791,Mumbai,Frankfurt,1908,9.55,2,2,2,44.46064820613643,0
1792,Kolkata,Singapore,2788,1.3,2,2,21,63.74255963000607,0
1793,Delhi,London,1718,16.84,2,1,23,45.357689193239544,0
1794,Chennai,London,1920,24.67,1,3,9,50.12921922342344,0
1795,Kolkata,Singapore,3877,22.8,4,3,1,89.68038090558086,0
1796,Kolkata,Singapore,8001,17.96,1,3,8,176.02662553228328,1
1797,Chennai,London,4598,2.72,1,4,4,105.82492820671285,1
1798,Kolkata,London,3238,6.06,4,4,20,76.56909440401326,0
1799,Delhi,London,8119,4.75,1,1,16,158.9782582313303,1
1800,Delhi,Singapore,2342,8.95,4,2,5,54.76493099101715,0
1801,Chennai,London,3316,5.96,3,4,10,80.88674389275127,0
1802,Bangalore,New York,994,6.19,2,3,4,31.866001853157133,0
1803,Mumbai,Singapore,7060,15.46,1,2,6,153.49568841651012,1
1804,Bangalore,New York,6010,8.04,4,2,6,124.72727012440498,1
1805,Kolkata,Dubai,3944,16.96,0,2,3,80.68422333026594,0
1806,Mumbai,Singapore,8043,23.7,1,1,20,158.47178665062745,1
1807,Chennai,Dubai,8062,16.0,1,4,9,164.04600394210277,1
1808,Chennai,London,4494,18.82,4,4,23,100.74090627023341,0
1809,Mumbai,London,7753,18.81,0,2,17,160.8930612214701,1
1810,Delhi,Frankfurt,545,8.33,0,1,0,16.75697217445158,0
1811,Mumbai,London,2557,0.47,3,1,13,52.89822946689163,0
1812,Kolkata,Dubai,1163,1.47,1,4,5,28.713620403063807,0
1813,Delhi,London,5168,7.12,2,4,10,105.46088412338283,1
1814,Chennai,Singapore,2529,17.27,1,1,13,55.15176104138498,0
1815,Mumbai,London,6217,22.68,2,3,19,129.6793054901463,1
1816,Bangalore,Frankfurt,3196,23.97,2,1,2,77.23515689105923,0
1817,Bangalore,London,3163,0.74,4,3,15,77.30904399824796,0
1818,Kolkata,Dubai,3245,24.75,1,4,15,73.54277128271613,0
1819,Bangalore,Dubai,5504,8.13,4,1,6,114.87443786227773,1
1820,Mumbai,London,6821,21.09,3,1,7,135.44664889902887,1
1821,Mumbai,Dubai,5625,4.59,2,1,3,110.66064111527285,1
1822,Bangalore,Dubai,5448,1.67,0,1,11,107.84929522713934,1
1823,Mumbai,Frankfurt,4902,9.52,2,2,11,101.54548558987848,0
1824,Kolkata,Singapore,3927,21.49,3,2,9,82.04414078577004,0
1825,Delhi,Frankfurt,6412,5.6,2,4,11,141.12547363721174,1
1826,Kolkata,New York,894,3.93,4,4,10,34.451327962074295,0
1827,Kolkata,Frankfurt,4097,22.75,1,1,10,83.14683801349136,0
1828,Mumbai,London,829,23.46,0,2,14,30.25576134132659,0
1829,Delhi,Singapore,1272,0.41,4,4,5,30.706353167419536,0
1830,Mumbai,London,8635,18.21,1,3,10,180.49081949486134,1
1831,Chennai,New York,2145,7.8,0,2,1,45.80709897956037,0
1832,Mumbai,Singapore,2287,9.43,3,2,23,51.48649559016372,0
1833,Mumbai,Dubai,1499,11.78,2,2,21,33.491685769934705,0
1834,Mumbai,Frankfurt,2348,10.73,0,1,8,48.92520058543821,0
1835,Delhi,London,2061,12.92,3,3,10,50.592360863391356,0
1836,Mumbai,New York,1273,14.6,1,1,15,27.000617364437204,0
1837,Delhi,Dubai,7811,11.69,0,4,12,157.72640182505313,1
1838,Bangalore,Frankfurt,5679,17.57,3,3,12,115.98944091094751,1
1839,Chennai,Dubai,2303,17.99,1,1,21,48.117417624022174,0
1840,Delhi,Frankfurt,2550,11.06,4,2,21,58.98951947751735,0
1841,Bangalore,Singapore,1247,3.65,2,3,17,32.95481569861586,0
1842,Delhi,Dubai,8625,16.05,3,2,20,180.45689101055245,1
1843,Delhi,Dubai,6360,19.35,4,4,0,138.5874882905859,1
1844,Chennai,Dubai,4473,15.99,1,3,19,95.89796288090898,0
1845,Kolkata,Singapore,2115,14.74,0,4,9,46.03235845948253,0
1846,Kolkata,New York,4254,5.81,2,4,18,103.69972904581641,0
1847,Delhi,Frankfurt,6006,16.16,1,4,16,125.62129925925016,1
1848,Mumbai,Dubai,4721,8.44,3,3,0,103.0650964526733,0
1849,Bangalore,Singapore,5791,23.0,2,4,0,123.20105605443061,1
1850,Mumbai,New York,6354,16.38,4,1,16,131.37709229897547,1
1851,Mumbai,Frankfurt,716,7.03,2,1,14,19.443207833189735,0
1852,Delhi,Singapore,1859,11.88,4,4,1,50.66882895058494,0
1853,Delhi,Frankfurt,4274,21.18,1,2,10,88.68269804812395,0
1854,Delhi,Dubai,5917,8.45,0,4,20,124.92262004222844,1
1855,Delhi,New York,5427,13.18,2,4,1,115.94093224503365,1
1856,Kolkata,Singapore,4929,17.02,0,2,19,104.5886281886308,0
1857,Delhi,New York,5106,18.89,0,3,8,118.39596371295357,1
1858,Kolkata,Dubai,4978,4.43,2,3,18,104.18579361383391,0
1859,Kolkata,New York,2396,14.17,2,4,1,60.889816118673025,0
1860,Delhi,New York,7866,22.81,0,1,15,159.54474478510355,1
1861,Chennai,London,4927,24.21,3,1,19,108.38314879066296,1
1862,Bangalore,New York,5861,16.44,3,1,8,127.20396480248036,1
1863,Mumbai,Frankfurt,1141,24.59,2,4,19,34.847063486093305,0
1864,Kolkata,Singapore,5846,14.31,0,1,20,118.7208971194245,1
1865,Bangalore,London,5229,11.12,0,1,3,104.40774900175776,0
1866,Chennai,Singapore,4127,13.83,1,3,23,86.21519823445684,0
1867,Mumbai,Singapore,7094,2.98,0,4,12,149.39577169524108,1
1868,Mumbai,Dubai,8887,10.1,3,3,14,181.8170558429116,1
1869,Kolkata,Dubai,3775,11.51,1,2,19,78.03072004941265,0
1870,Delhi,London,4550,21.23,3,3,1,107.03426812236285,1
1871,Chennai,Dubai,5053,18.99,4,4,19,115.55256110539845,1
1872,Kolkata,Dubai,5425,15.08,2,1,17,117.96332209467775,1
1873,Chennai,Dubai,2804,8.75,4,4,23,77.42821943329211,0
1874,Delhi,Singapore,3843,4.76,2,3,8,84.97485272042591,0
1875,Delhi,London,2556,8.76,3,4,19,64.65662917096822,0
1876,Kolkata,Singapore,3308,17.03,3,4,0,77.15077052923621,0
1877,Delhi,Frankfurt,7592,6.65,4,3,2,159.77697119762198,1
1878,Bangalore,Singapore,7726,10.73,2,3,22,158.755158703338,1
1879,Mumbai,Frankfurt,1386,9.73,2,2,16,38.93575186298246,0
1880,Kolkata,New York,8220,19.16,1,2,10,170.94313640242825,1
1881,Chennai,New York,2946,22.11,0,3,23,74.15301536040526,0
1882,Bangalore,Frankfurt,4405,17.51,1,4,7,102.46026006461946,0
1883,Kolkata,Frankfurt,6974,8.61,3,3,20,146.32393505231815,1
1884,Delhi,Singapore,4091,10.89,4,1,11,94.02171090113386,0
1885,Delhi,Frankfurt,2681,3.67,2,2,10,59.09462230448873,0
1886,Delhi,London,5511,4.29,1,1,12,119.80429854564501,1
1887,Delhi,New York,5530,4.19,4,4,14,122.1683306137849,1
1888,Chennai,New York,854,3.35,4,1,19,19.81787019878664,0
1889,Bangalore,Frankfurt,3131,4.57,0,3,16,64.64122461469296,0
1890,Mumbai,Dubai,2021,5.15,2,3,11,45.69667548792543,0
1891,Chennai,Dubai,3172,2.88,4,3,18,71.23874117690667,0
1892,Chennai,Frankfurt,2837,16.04,2,1,19,58.87695862197447,0
1893,Mumbai,London,7468,24.76,1,1,10,157.1434593516262,1
1894,Mumbai,Dubai,1128,21.99,4,1,9,39.54022104133092,0
1895,Delhi,Frankfurt,7662,1.24,4,3,16,158.5890524222325,1
1896,Chennai,London,3179,10.63,1,3,21,77.39756521416575,0
1897,Kolkata,London,5766,21.5,2,3,12,121.93148142012787,1
1898,Mumbai,Singapore,4922,3.45,2,1,15,105.17941265601117,1
1899,Mumbai,London,7963,21.21,4,1,19,158.9892698471335,1
1900,Bangalore,Dubai,1626,14.86,1,4,19,44.640175086724284,0
1901,Kolkata,Dubai,2280,23.29,3,2,16,44.07343801591969,0
1902,Kolkata,Frankfurt,7071,21.91,2,3,4,151.98967536155084,1
1903,Mumbai,Frankfurt,1325,16.96,3,1,8,34.286280235146684,0
1904,Delhi,London,7776,16.48,4,2,21,166.47503817147734,1
1905,Bangalore,New York,2895,5.41,3,1,23,60.72544924683536,0
1906,Kolkata,Singapore,4645,3.01,3,1,3,102.14763337214822,0
1907,Mumbai,New York,7559,10.44,2,3,8,162.1354075470836,1
1908,Kolkata,London,5992,4.75,4,2,15,128.7902360817944,1
1909,Bangalore,London,7611,2.65,3,1,6,162.07925153587598,1
1910,Bangalore,New York,7292,7.63,2,2,13,152.36197926717247,1
1911,Chennai,Singapore,4051,21.53,3,2,13,92.1638857945438,0
1912,Mumbai,New York,8211,0.53,2,3,6,172.59060336302954,1
1913,Bangalore,Frankfurt,4128,7.39,4,2,23,93.6435099555477,0
1914,Chennai,Dubai,2065,10.66,1,4,15,53.673614705376316,0
1915,Chennai,Frankfurt,4167,12.81,2,4,17,92.35043713190983,0
1916,Kolkata,Dubai,6959,4.62,2,3,5,142.01081706872904,1
1917,Kolkata,London,4596,24.11,3,3,6,103.80039502774078,0
1918,Chennai,Singapore,1519,14.51,4,4,18,50.32695689306465,0
1919,Kolkata,New York,8428,13.1,0,3,7,176.05575486478722,1
1920,Bangalore,Singapore,8754,0.32,0,2,0,180.67071157348187,1
1921,Delhi,New York,6465,12.19,1,1,16,132.5891194675168,1
1922,Bangalore,Frankfurt,2769,20.96,4,3,18,71.075593263866,0
1923,Chennai,Frankfurt,5221,5.57,2,4,21,114.49032291931032,1
1924,Chennai,New York,8908,8.85,0,1,6,177.8905060943657,1
1925,Bangalore,Singapore,695,0.61,1,2,17,24.926491264374327,0
1926,Kolkata,New York,3773,24.43,4,1,5,80.8073084085366,0
1927,Kolkata,London,5610,1.76,1,4,20,126.14735473225875,1
1928,Chennai,Frankfurt,7901,22.47,0,1,5,165.54967730978856,1
1929,Mumbai,London,3712,7.89,3,4,0,89.5740846603103,0
1930,Kolkata,Frankfurt,3255,14.73,3,3,9,69.35382240213683,0
1931,Bangalore,Frankfurt,2021,17.01,4,3,22,52.55577454611249,0
1932,Kolkata,Dubai,6174,3.61,1,4,7,131.97000001470693,1
1933,Bangalore,London,1580,11.15,2,3,6,38.120003723323435,0
1934,Chennai,London,6123,8.2,0,2,8,127.17375793673214,1
1935,Kolkata,Dubai,1221,1.51,3,1,0,34.766031737487744,0
1936,Bangalore,Singapore,2062,20.85,3,4,10,51.44723669934401,0
1937,Chennai,London,1139,1.22,1,4,2,31.42308662863163,0
1938,Mumbai,New York,4760,16.37,3,4,17,106.49470533084006,1
1939,Bangalore,Dubai,5690,7.92,1,2,5,125.11935522772156,1
1940,Mumbai,London,4236,4.88,0,2,10,87.43449691094706,0
1941,Mumbai,Singapore,8246,16.71,1,2,4,164.2479717111913,1
